class,label,concept
airplane,1,shining off the scene
airplane,1,shining on the scene
airplane,1,shiny silver color
airplane,1,shiny surface
airplane,1,sign of hope
airplane,1,simple design
airplane,1,sits on a pair of wheels
airplane,1,sitting on a scene
airplane,1,skies are clear
airplane,1,sky around the scene is a deep blue
airplane,1,sky around the scene is blue
airplane,1,sky blue color
airplane,1,sky is blue
airplane,1,sleek design
airplane,1,sleek silver
airplane,1,sleek white color
airplane,1,"sleek, curved shape"
airplane,1,slight blue tint
airplane,1,slight curve at the end
airplane,1,slightly swept back
airplane,1,small
airplane,1,small and round
airplane,1,small and silver
airplane,1,small and white
airplane,1,small antenna on the top of the fuselage
airplane,1,small antenna on the top of the scene
airplane,1,small compared to the scene
airplane,1,small compared to the scene and the sky
airplane,1,small compared to the surrounding scene
airplane,1,small dot in the sky
airplane,1,small fin at the top
airplane,1,small in comparison to the scene
airplane,1,small in comparison to the scene around it
airplane,1,small in comparison to the vastness of the sky
airplane,1,small plane
airplane,1,small speck in the sky
airplane,1,small wheels attached to the bottom of the body
airplane,1,"small, dark object"
airplane,1,"small, rectangular window near the front"
airplane,1,"small, silver object"
airplane,1,"small, white dot in the center of the satellite image"
airplane,1,"small, white object"
airplane,1,"small, white object in the sky"
airplane,1,"small, white speck against the vast blue sky"
airplane,1,smooth and curved
airplane,1,smooth and featureless
airplane,1,smooth top
airplane,1,"sometimes the scene looks very bright, and other times it looks darker"
airplane,1,"soon, it will be out of sight"
airplane,1,speck in the sky
airplane,1,spread out wide
airplane,1,straight
airplane,1,straight and long
airplane,1,streamlined and aerodynamic
airplane,1,stunning white color
airplane,1,sublime white color
airplane,1,sun is shining
airplane,1,symbol of freedom
airplane,1,symmetrical from top to bottom
airplane,1,tail
airplane,1,tail is also pointed
airplane,1,tail is flared
airplane,1,tail is long and pointy
airplane,1,tail is short and curved
airplane,1,tail is tall and pointy
airplane,1,tail is tapered
airplane,1,tail of the scene is long and thin
airplane,1,tail that is taller than the body
airplane,1,tail with a horizontal stabilizer
airplane,1,"tail with a horizontal stabilizer, and sometimes a vertical stabilizer as well"
airplane,1,take people and cargo from one scene to another
airplane,1,teal blue color
airplane,1,there are no other colors on the scene
airplane,1,there are no other scene around
airplane,1,there is no turbulence
airplane,1,tiny compared to the planet
airplane,1,tiny in comparison to the size of the earth
airplane,1,tiny speck in the distance
airplane,1,tiny speck in the sky
airplane,1,tiny white speck in the sky
airplane,1,tips may be pointy or rounded
airplane,1,trail is curved
airplane,1,trail is white and fluffy
airplane,1,traveling at a high speed
airplane,1,traveling at a speed of approximately 600 miles per hour
airplane,1,traveling faster than the speed of sound
airplane,1,traveling very fast
