class,label,concept
apply lipstick,1,hold the lipstick up their mouth
apply lipstick,1,hold the lipstick up to their lips
apply lipstick,1,hold the lipstick up to their mouth again
apply lipstick,1,holding a lipstick
apply lipstick,1,holding a mirror up to their face
apply lipstick,1,holding a tube of lipstick
apply lipstick,1,holding the brush in their other hand
apply lipstick,1,holding the lipstick
apply lipstick,1,holding the lipstick up to their lips
apply lipstick,1,holds the lipstick in their hand
apply lipstick,1,leaves a color on the user's lips
apply lipstick,1,leaving a color on their lips
apply lipstick,1,lick their lips to make sure the color is evenly distributed
apply lipstick,1,light touch
apply lipstick,1,line their lips
apply lipstick,1,line your lips with a lip liner that matches your lipstick
apply lipstick,1,line your lips with a lip pencil
apply lipstick,1,liner to help define your lips
apply lipstick,1,lip brush
apply lipstick,1,lips are covered in a layer of lipstick
apply lipstick,1,"lips are covered in a layer of smooth, creamy lipstick"
apply lipstick,1,lips are pursed
apply lipstick,1,lips do not feel dry or chapped after wearing the lipstick
apply lipstick,1,lips feel moisturized
apply lipstick,1,lips feel soft and moisturized after applying the lipstick
apply lipstick,1,lips look beautiful
apply lipstick,1,lips look brighter and more vibrant
apply lipstick,1,lips look fuller and more defined
apply lipstick,1,lips look fuller and more defined after the lipstick is applied
apply lipstick,1,lips look glamorous
apply lipstick,1,lips look hydrated and healthy
apply lipstick,1,lips look hydrated and plump
apply lipstick,1,lips look kissable
apply lipstick,1,lips look kissable and irresistible
apply lipstick,1,lips look more sensual and alluring
apply lipstick,1,lips look plump and full
apply lipstick,1,lips look plumper and more voluptuous
apply lipstick,1,lips look polished and sophisticated
apply lipstick,1,lips look sexy
apply lipstick,1,lips look smoother and more supple
apply lipstick,1,lips look softer and more hydrated
apply lipstick,1,lips may be slightly parted or completely closed while they are applying the lipstick
apply lipstick,1,lips will be covered in lipstick
apply lipstick,1,lipstick does not bleed or feather
apply lipstick,1,look brighter
apply lipstick,1,look in the mirror and pout
apply lipstick,1,look in the mirror and smile
apply lipstick,1,look shiny and healthy
apply lipstick,1,looking in a mirror to make sure the lipstick is applied evenly
apply lipstick,1,looking in a mirror to see the results
apply lipstick,1,looking in the mirror
apply lipstick,1,looks confident and put-together
apply lipstick,1,looks more confident
apply lipstick,1,looks more put together
apply lipstick,1,make any necessary adjustments
apply lipstick,1,make sure the color is even on both lips
apply lipstick,1,make sure the color is even on both sides
apply lipstick,1,make sure the color is still even on both lips
apply lipstick,1,make sure the lipstick is evenly distributed
apply lipstick,1,makeup remover to clean up any mistakes
apply lipstick,1,making sure the color is even
apply lipstick,1,making sure the color is evenly distributed
apply lipstick,1,making sure the lipstick is evenly applied
apply lipstick,1,many different shades and types of lipstick
apply lipstick,1,mirror or by feel
apply lipstick,1,mirror used to see how lipstick looks
apply lipstick,1,mouth may be open or closed
apply lipstick,1,moving the applicator in a circular motion
apply lipstick,1,moving the brush back and forth
apply lipstick,1,moving the lipstick across their lips
apply lipstick,1,moving the lipstick around their lips
apply lipstick,1,moving the lipstick back and forth across their lips
apply lipstick,1,moving the lipstick back and forth on their lips
apply lipstick,1,no smudging or unevenness
apply lipstick,1,not stained by the color
apply lipstick,1,not too bright or too dark
apply lipstick,1,nude to bright red
apply lipstick,1,"once the lips are covered, the person uses their finger to blend the edges of the lipstick"
apply lipstick,1,"once the lips are evenly covered, they use their finger to blend the edges"
apply lipstick,1,"once the lipstick is applied, the person may blot their lips with a tissue to"
apply lipstick,1,"once the lipstick is applied, they use their finger to blend it in"
apply lipstick,1,open the lipstick
apply lipstick,1,open the lipstick and hold it up to their lips
apply lipstick,1,open the lipstick and twist it up
apply lipstick,1,open the tube and twist up the lipstick
apply lipstick,1,open their lips to reveal the color of the lipstick
apply lipstick,1,open their mouth slightly
apply lipstick,1,open their mouth slightly and purse their lips
apply lipstick,1,open your lipstick
apply lipstick,1,opening the lipstick case and taking out the tube
apply lipstick,1,opens lipstick
apply lipstick,1,other hand is steadying their head
apply lipstick,1,others use a heavier hand
apply lipstick,1,others use their fingers
apply lipstick,1,person begins by opening the lipstick
apply lipstick,1,person begins by uncapping the lipstick
apply lipstick,1,person brings the lipstick up to their lips
apply lipstick,1,person feels confident and beautiful
apply lipstick,1,person is holding a lipstick
apply lipstick,1,person is looking in a mirror to see how the lipstick looks
apply lipstick,1,person is standing in front of a mirror
apply lipstick,1,person reaches for a tube of lipstick
apply lipstick,1,person reaches for their lipstick
apply lipstick,1,person's lips are covered in a layer of color
apply lipstick,1,picking up the lipstick with the applicator
apply lipstick,1,picks up the lipstick from the table
apply lipstick,1,placing the applicator on the lips
apply lipstick,1,pouts their lips and tips the lipstick bullet up to meet their lower lip
apply lipstick,1,press their lips together
apply lipstick,1,press their lips together to blend
apply lipstick,1,press their lips together to even out the color
apply lipstick,1,press their lips together to spread the color evenly
apply lipstick,1,pressing the lips together
apply lipstick,1,pucker their lips
apply lipstick,1,pucker their lips and check their reflection
apply lipstick,1,pucker your lips
apply lipstick,1,pucker your lips again
apply lipstick,1,puckered her lips
apply lipstick,1,purse their lips together to make sure the color is even
apply lipstick,1,pursed her lips together
apply lipstick,1,put it back in the container
apply lipstick,1,put the cap back on the lipstick
apply lipstick,1,put the lipstick back in the tube and cap it
apply lipstick,1,put the tube of lipstick away
apply lipstick,1,put the tube of lipstick back in its place
apply lipstick,1,putting the brush down
apply lipstick,1,putting the cap back on the lipstick
apply lipstick,1,putting the lipstick away
apply lipstick,1,putting the lipstick back in the tube
apply lipstick,1,putting the lipstick back in their purse
apply lipstick,1,putting the lipstick back on
apply lipstick,1,putting the lipstick down
apply lipstick,1,putting the lipstick in their purse
apply lipstick,1,putting the lipstick on their lips
apply lipstick,1,putting the tube of lipstick back in their purse or makeup bag
apply lipstick,1,reach the edge of their upper lip
apply lipstick,1,reapply the lipstick if necessary
apply lipstick,1,remove concepts from sentence:
apply lipstick,1,removed the lipstick
apply lipstick,1,repeat on your bottom lip
apply lipstick,1,repeat on your lower lip
apply lipstick,1,repeat steps 2-4 until you're satisfied with the color
apply lipstick,1,repeat the process on the bottom lip
apply lipstick,1,repeat the process on their bottom lip
apply lipstick,1,rotate it back and forth
apply lipstick,1,rotated the lipstick
apply lipstick,1,rotates the lipstick
apply lipstick,1,run their finger along their lips to remove any excess lipstick
apply lipstick,1,same
apply lipstick,1,satisfied
apply lipstick,1,satisfied with the results
apply lipstick,1,satisfied with the way the lipstick looks
apply lipstick,1,satisfied with the way their lips look
apply lipstick,1,satisfied with the way they look
apply lipstick,1,satisfied with their lipstick and they go about their day
apply lipstick,1,satisfied with their lipstick application
apply lipstick,1,screw the cap back on
apply lipstick,1,screw the cap back on the lipstick and put it away
apply lipstick,1,screw the cap back on the tube
apply lipstick,1,screw the cap back on the tube of lipstick
apply lipstick,1,screwing the cap back on the lipstick
apply lipstick,1,screwing the cap back onto the lipstick
apply lipstick,1,screwing the top of the tube back on
apply lipstick,1,set your lipstick with a dusting of translucent powder
apply lipstick,1,skin looks smoother
apply lipstick,1,slight sheen
apply lipstick,1,smack your lips together
apply lipstick,1,small amount of color
apply lipstick,1,smile looks more inviting
apply lipstick,1,smile to check if the lipstick color is good
apply lipstick,1,smile to check the results
apply lipstick,1,smile to make sure the lipstick is even
apply lipstick,1,smiling
apply lipstick,1,smoothing out any lines with a brush
apply lipstick,1,some people may do it differently
apply lipstick,1,start applying it to their lips
apply lipstick,1,start at the center
apply lipstick,1,start by lining your lips with a lip pencil
apply lipstick,1,start by opening up the lipstick
apply lipstick,1,start by uncapping the lipstick
apply lipstick,1,start in the center of your upper lip and work your way out
apply lipstick,1,start in the middle and move outwards towards the corners
apply lipstick,1,start in the middle of their lips and work their way out
apply lipstick,1,start in the middle of their upper lip and work their way out
apply lipstick,1,starting from the center and moving outwards
